,Provider,inp_out,inp_out,ClmAdmitDiagnosisCode,DiagnosisGroupCode,AttendingPhysician,OperatingPhysician,OtherPhysician,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,Gender,RenalDiseaseIndicator,InscClaimAmtReimbursed,InscClaimAmtReimbursed,IPAnnualReimbursementAmt,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,IPAnnualDeductibleAmt,Age,settlement_days,settlement_days,Days_Admit,Total_deductible,Total_deductible,Total_reimbursible,Total_reimbursible,ClaimID,State,County,PotentialFraud
4284,PRV56355,111,4,26,4,16,11,13,18,73,38,21,32,62,79,83,18,49,22,172,0.0,662.0,76130,1390.2608695652175,159880,148.59130434782608,17088,2420.521739130435,17088,75.71318642048838,1.391304347826087,0,0.14782608695652175,734.4173913043478,84458,3810.782608695652,438240,115,1,11,0
4285,PRV56357,16,0,1,0,6,2,4,7,8,5,2,6,9,14,11,2,5,0,27,0.0,105.625,1690,2143.75,34300,267.0,4272,908.75,4272,70.43955479452055,2.125,0,0.0,670.75,10732,3052.5,48840,16,2,5,0
4286,PRV56358,4,0,1,0,4,1,1,1,1,1,0,0,3,3,4,0,1,0,6,0.0,60.0,240,0.0,0,0.0,0,1070.0,0,77.05479452054794,0.0,0,0.0,500.0,2000,1070.0,4280,4,1,3,0
4287,PRV56360,78,0,15,0,6,5,5,36,54,37,20,35,47,52,66,21,33,3,115,0.0,321.28205128205127,25060,7415.7692307692305,578430,766.7692307692307,59808,3044.102564102564,59808,72.33565156304883,2.6666666666666665,0,0.0,1676.8974358974358,130798,10459.871794871795,815870,78,4,6,0
4288,PRV56361,107,7,26,7,19,8,13,52,50,55,6,36,70,72,77,57,17,33,205,0.0,925.8771929824561,105550,3561.842105263158,406050,489.4736842105263,55800,6036.578947368421,55800,74.59798125450612,2.192982456140351,0,0.2807017543859649,2114.561403508772,241060,9598.421052631578,1094220,114,3,12,1
4289,PRV56362,60,0,12,0,18,8,12,23,32,25,9,12,22,39,45,21,12,5,92,0.0,220.16666666666666,13210,4910.333333333333,294620,440.53333333333336,26432,1685.8333333333333,26432,75.34502283105023,0.6333333333333333,0,0.0,1002.0333333333333,60122,6596.166666666667,395770,60,3,22,0
4290,PRV56363,19,0,5,0,2,2,2,11,12,11,8,4,6,17,15,0,10,3,28,0.0,548.421052631579,10420,8591.578947368422,163240,562.1052631578947,10680,4755.789473684211,10680,71.70757029560201,2.5789473684210527,0,0.0,2054.7368421052633,39040,13347.368421052632,253600,19,1,3,0
4291,PRV56364,79,0,12,0,1,1,1,35,45,42,13,23,28,55,64,35,28,3,132,0.0,395.9493670886076,31280,1694.9367088607594,133900,351.49367088607596,27768,4842.405063291139,27768,77.93400381480839,1.6962025316455696,0,0.0,2062.6329113924053,162948,6537.341772151899,516450,79,1,4,0
4292,PRV56366,9,0,2,0,2,1,2,3,4,5,0,3,5,4,8,0,2,1,15,0.0,208.88888888888889,1880,888.8888888888889,8000,118.66666666666667,1068,1435.5555555555557,1068,69.6027397260274,0.0,0,0.0,653.1111111111111,5878,2324.4444444444443,20920,9,1,4,0
4293,PRV56367,45,0,11,0,4,2,4,4,35,22,1,10,32,37,33,3,2,0,70,0.0,234.44444444444446,10550,5.333333333333333,240,47.46666666666667,2136,2893.3333333333335,2136,77.07646879756469,1.4444444444444444,0,0.0,576.1333333333333,25926,2898.6666666666665,130440,45,1,5,0
4294,PRV56368,33,1,5,1,7,2,7,7,2,16,4,15,5,21,25,14,10,0,44,0.0,266.1764705882353,9050,885.8823529411765,30120,157.05882352941177,5340,840.5882352941177,5340,72.89089443996777,1.3823529411764706,0,0.11764705882352941,694.4117647058823,23610,1726.4705882352941,58700,34,1,3,0
4295,PRV56369,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,2,0.0,80.0,80,0.0,0,0.0,0,380.0,0,57.706849315068496,1.0,1,0.0,70.0,70,380.0,380,1,1,1,0
4296,PRV56370,9,0,1,0,2,0,2,3,3,0,0,0,5,0,3,5,0,0,12,0.0,180.0,1620,0.0,0,0.0,0,3137.777777777778,0,67.85418569254186,0.5555555555555556,0,0.0,672.2222222222222,6050,3137.777777777778,28240,9,1,1,0
4297,PRV56373,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0.0,10.0,10,0.0,0,0.0,0,250.0,0,85.55890410958904,0.0,0,0.0,120.0,120,250.0,250,1,1,1,0
4298,PRV56374,25,0,8,0,6,5,4,9,18,8,5,4,8,20,19,2,3,0,40,0.0,302.8,7570,4206.4,105160,640.8,16020,3216.4,16020,74.06169863013699,3.36,0,0.0,2004.8,50120,7422.8,185570,25,2,2,0
4299,PRV56375,54,0,9,0,4,4,3,26,19,19,2,11,28,25,36,20,6,5,92,0.0,281.85185185185185,15220,722.2222222222222,39000,118.66666666666667,6408,2944.6296296296296,6408,74.73855910705225,1.6111111111111112,0,0.0,1275.148148148148,68858,3666.8518518518517,198010,54,1,3,0
4300,PRV56376,20,0,5,0,6,2,4,4,2,5,0,0,9,13,9,9,0,0,36,0.0,539.0,10780,7200.0,144000,427.2,8544,3455.0,8544,70.68712328767124,1.0,0,0.0,829.2,16584,10655.0,213100,20,1,3,0
4301,PRV56377,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,2,0.0,60.0,60,0.0,0,0.0,0,3220.0,0,66.38082191780822,0.0,0,0.0,1270.0,1270,3220.0,3220,1,1,1,0
4302,PRV56378,31,0,1,0,1,1,1,13,16,9,1,6,13,23,14,16,4,2,46,0.0,144.51612903225808,4480,0.0,0,0.0,0,1145.483870967742,0,77.02898806893505,1.2580645161290323,0,0.0,541.9354838709677,16800,1145.483870967742,35510,31,1,3,0
4303,PRV56379,53,0,12,0,11,5,9,14,26,16,14,19,17,27,47,20,20,4,73,0.0,311.6981132075472,16520,5786.603773584906,306690,322.41509433962267,17088,1828.6792452830189,17088,73.79705350219695,0.7169811320754716,0,0.0,1020.7169811320755,54098,7615.2830188679245,403610,53,2,3,0
4304,PRV56380,21,0,5,0,3,2,2,3,9,11,5,7,1,19,11,4,3,3,29,0.0,287.6190476190476,6040,0.0,0,0.0,0,1516.1904761904761,0,67.8720156555773,1.0476190476190477,0,0.0,460.0,9660,1516.1904761904761,31840,21,1,3,0
4305,PRV56381,8,0,2,0,3,0,2,0,0,8,0,0,8,0,8,0,0,0,16,0.0,590.0,4720,0.0,0,0.0,0,4720.0,0,83.05753424657534,7.5,0,0.0,1260.0,10080,4720.0,37760,8,1,1,0
4306,PRV56384,47,2,8,2,8,5,10,23,37,18,1,14,19,36,35,23,17,19,71,0.0,607.9591836734694,29790,3012.2448979591836,147600,414.1224489795918,20292,1409.591836734694,20292,76.51367067374896,1.489795918367347,0,0.32653061224489793,930.2448979591836,45582,4421.836734693878,216670,49,1,5,0
4307,PRV56385,22,0,5,0,2,2,2,9,10,7,8,3,7,18,17,0,5,0,32,0.0,125.9090909090909,2770,2454.5454545454545,54000,388.3636363636364,8544,947.2727272727273,8544,72.2815691158157,0.9090909090909091,0,0.0,670.1818181818181,14744,3401.818181818182,74840,22,1,3,0
4308,PRV56387,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,2,0.0,90.0,90,0.0,0,0.0,0,1840.0,0,78.3890410958904,0.0,0,0.0,1100.0,1100,1840.0,1840,1,1,1,0
4309,PRV56388,7,0,1,0,5,0,5,4,6,6,1,2,3,5,5,4,2,1,11,0.0,757.1428571428571,5300,10514.285714285714,73600,305.14285714285717,2136,1687.142857142857,2136,70.65675146771038,2.4285714285714284,0,0.0,842.2857142857143,5896,12201.42857142857,85410,7,3,3,0
4310,PRV56389,15,0,1,0,2,2,1,5,3,2,1,2,4,5,8,2,2,0,23,0.0,434.6666666666667,6520,1133.3333333333333,17000,284.8,4272,1237.3333333333333,4272,77.4814611872146,4.0,0,0.0,653.4666666666667,9802,2370.6666666666665,35560,15,2,3,0
4311,PRV56390,3,2,2,2,5,1,3,3,4,4,2,2,2,3,5,3,1,1,9,0.0,8044.0,40220,15446.0,77230,1495.2,7476,6424.0,7476,63.42739726027397,6.6,0,6.2,2999.2,14996,21870.0,109350,5,1,5,0
4312,PRV56391,2,0,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,3,0.0,75.0,150,0.0,0,0.0,0,1525.0,0,71.37945205479451,0.0,0,0.0,720.0,1440,1525.0,3050,2,1,1,0
4313,PRV56392,14,6,9,6,7,3,3,13,17,16,0,9,16,18,18,2,8,2,24,0.0,2093.0,41860,9419.0,188380,1602.0,32040,1856.0,32040,72.4913698630137,3.4,0,2.85,2190.5,43810,11275.0,225500,20,1,4,1
4314,PRV56393,10,0,1,0,1,0,1,3,4,6,2,4,5,7,7,4,2,2,18,0.0,258.0,2580,4916.0,49160,747.6,7476,2744.0,7476,79.35506849315068,2.1,0,0.0,1309.6,13096,7660.0,76600,10,1,4,0
4315,PRV56394,32,0,8,0,5,2,1,16,28,12,2,14,25,23,29,11,16,1,46,0.0,497.5,15920,2665.0,85280,467.25,14952,3221.875,14952,68.87380136986302,2.96875,0,0.0,1202.875,38492,5886.875,188380,32,2,4,0
4316,PRV56395,0,7,7,7,2,1,0,3,5,3,1,3,3,6,7,2,2,0,10,0.0,15285.714285714286,107000,22924.285714285714,160470,2230.285714285714,15612,2142.8571428571427,15612,69.97769080234833,5.0,6,5.0,2683.1428571428573,18782,25067.14285714286,175470,7,1,4,0
4317,PRV56396,51,32,37,32,31,11,13,44,57,45,9,33,31,62,71,29,28,17,126,0.0,3486.5060240963853,289380,9724.4578313253,807130,1114.6024096385543,92512,2474.4578313253014,92512,74.65816141277439,3.5421686746987953,0,2.5542168674698793,1806.8915662650602,149972,12198.915662650603,1012510,83,5,16,1
4318,PRV56397,47,0,9,0,20,5,12,13,31,23,9,18,27,37,38,13,11,6,79,0.0,204.25531914893617,9600,4304.255319148936,202300,454.468085106383,21360,2502.7659574468084,21360,71.75668901194987,1.3617021276595744,0,0.0,1263.1914893617022,59370,6807.021276595745,319930,47,2,10,0
4319,PRV56398,18,1,5,1,12,5,4,7,11,4,2,6,4,9,12,9,4,1,32,0.0,317.36842105263156,6030,2578.9473684210525,49000,337.2631578947368,6408,833.6842105263158,6408,74.98183129055515,0.3157894736842105,0,0.3157894736842105,617.7894736842105,11738,3412.6315789473683,64840,19,1,7,0
4320,PRV56400,6,3,3,3,7,1,4,5,6,5,2,3,3,6,7,0,0,0,16,0.0,5533.333333333333,49800,8570.0,77130,1171.5555555555557,10544,4554.444444444444,10544,75.27458143074581,3.2222222222222223,0,3.0,2362.6666666666665,21264,13124.444444444445,118120,9,2,6,1
4321,PRV56401,143,0,30,0,1,1,0,77,113,81,52,38,65,113,113,32,42,13,187,0.0,191.53846153846155,27390,1567.6223776223776,224170,246.46153846153845,35244,1963.6363636363637,35244,75.18264201551872,0.5034965034965035,0,0.0,767.020979020979,109684,3531.2587412587413,504970,143,2,4,0
4322,PRV56403,24,10,11,10,8,4,3,12,20,16,4,9,16,22,26,7,7,2,51,0.0,2313.529411764706,78660,7580.0,257720,1068.0,36312,1793.235294117647,36312,72.23835616438356,1.1176470588235294,0,1.0588235294117647,1585.6470588235295,53912,9373.235294117647,318690,34,3,9,1
4323,PRV56404,363,0,54,0,39,22,30,96,206,118,60,99,132,272,252,108,98,28,554,0.0,362.69972451790636,131660,2880.936639118457,1045780,387.6143250688705,140704,2849.6969696969695,140704,70.77645194158269,1.6253443526170799,0,0.0,1111.250688705234,403384,5730.633608815427,2080220,363,2,16,0
4324,PRV56405,60,0,9,0,21,5,15,20,40,20,13,21,24,41,40,18,16,9,92,0.0,401.5,24090,2539.0,152340,249.2,14952,1641.8333333333333,14952,71.17456621004567,0.9666666666666667,0,0.0,753.0333333333333,45182,4180.833333333333,250850,60,3,10,0
4325,PRV56406,201,0,34,0,7,6,6,71,97,83,25,66,108,145,166,75,58,12,328,0.0,222.7363184079602,44770,2905.1741293532336,583940,456.95522388059703,91848,1566.5174129353234,91848,74.73496899066312,0.8507462686567164,0,0.0,1015.0646766169154,204028,4471.691542288557,898810,201,1,7,0
4326,PRV56407,35,5,15,5,18,6,11,16,22,14,4,7,18,27,27,14,11,5,65,0.0,987.5,39500,2654.0,106160,320.4,12816,1560.25,12816,69.90897260273972,2.05,0,0.775,728.15,29126,4214.25,168570,40,2,8,0
4327,PRV56408,65,3,7,3,14,7,11,22,29,13,15,5,9,27,35,20,2,1,107,0.0,1170.1470588235295,79570,5109.705882352941,347460,1704.1764705882354,115884,1260.1470588235295,115884,72.1590652699436,1.75,0,0.75,2234.6176470588234,151954,6369.85294117647,433150,68,1,4,0
4328,PRV56410,350,0,69,0,19,14,17,115,195,134,63,113,149,258,278,127,107,40,558,0.0,264.37142857142857,92530,4497.714285714285,1574200,375.3257142857143,131364,2320.4,131364,75.17543639921722,1.1914285714285715,0,0.0,1089.8114285714287,381434,6818.114285714286,2386340,350,3,11,0
4329,PRV56411,71,4,25,4,15,5,5,38,40,17,10,26,35,47,50,30,22,4,116,0.0,1475.3333333333333,110650,8312.266666666666,623420,469.92,35244,1322.4,35244,71.73004566210045,1.76,0,0.12,1100.1866666666667,82514,9634.666666666666,722600,75,1,5,0
4330,PRV56412,103,9,32,9,11,5,9,39,65,55,21,43,46,88,80,27,45,8,167,0.0,994.2857142857143,111360,5891.160714285715,659810,851.3571428571429,95352,2624.8214285714284,95352,71.25538160469668,1.5357142857142858,0,0.4642857142857143,1680.9107142857142,188262,8515.982142857143,953790,112,1,11,0
4331,PRV56413,12,0,1,0,4,2,1,9,9,4,4,6,5,9,10,7,4,0,18,0.0,720.8333333333334,8650,5290.0,63480,890.0,10680,2862.5,10680,71.8687214611872,2.75,0,0.0,1823.3333333333333,21880,8152.5,97830,12,1,3,0
4332,PRV56414,27,0,3,0,24,2,11,13,13,10,2,9,11,14,21,7,10,2,45,0.0,218.5185185185185,5900,4400.740740740741,118820,316.44444444444446,8544,2156.6666666666665,8544,70.42810755961442,0.14814814814814814,0,0.0,901.2592592592592,24334,6557.407407407408,177050,27,3,12,0
4333,PRV56415,41,0,7,0,20,6,11,17,19,19,5,8,16,24,31,13,8,2,69,0.0,390.0,15990,3700.731707317073,151730,618.5365853658536,25360,2316.0975609756097,25360,74.23895756765788,0.9512195121951219,0,0.0,1150.7317073170732,47180,6016.829268292683,246690,41,2,11,0
4334,PRV56416,1378,214,268,181,52,47,34,637,852,739,257,520,703,1095,1200,544,488,195,2475,0.0,1724.1645728643216,2744870,6221.695979899498,9904940,571.5301507537688,909876,2380.747487437186,909876,70.93796723342741,2.141959798994975,0,0.8618090452261307,1243.1319095477386,1979066,8602.443467336683,13695090,1592,9,50,1
4335,PRV56417,119,0,24,0,13,9,11,40,77,39,30,24,53,70,76,47,39,4,193,0.0,170.0,20230,1013.4453781512605,120600,206.42016806722688,24564,1604.2016806722688,24564,70.57934845170946,0.8319327731092437,0,0.0,696.4201680672269,82874,2617.6470588235293,311500,119,2,7,0
4336,PRV56418,29,0,5,0,14,6,8,9,15,12,4,11,15,19,24,12,11,4,47,0.0,337.58620689655174,9790,1701.0344827586207,49330,220.9655172413793,6408,1551.7241379310344,6408,70.2072744449693,0.4827586206896552,0,0.0,835.7931034482758,24238,3252.7586206896553,94330,29,3,10,0
4337,PRV56421,87,46,52,44,43,14,21,48,89,66,24,51,58,100,103,45,45,23,209,0.0,3840.2255639097743,510750,8225.413533834586,1093980,746.796992481203,99324,2259.248120300752,99324,71.72707796889485,2.601503759398496,0,2.045112781954887,1397.248120300752,185834,10484.661654135338,1394460,133,2,20,1
4338,PRV56423,10,2,5,2,9,2,2,8,7,4,1,5,2,5,9,3,5,1,20,0.0,1290.8333333333333,15490,7490.0,89880,801.0,9612,2642.5,9612,74.51712328767123,0.3333333333333333,0,0.25,1616.0,19392,10132.5,121590,12,3,5,0
4339,PRV56425,373,8,67,8,54,32,43,179,257,175,72,95,179,247,298,138,122,43,598,0.0,355.51181102362204,135450,2522.4671916010498,961060,386.8346456692913,147384,2229.685039370079,147384,68.78622946104339,1.4173228346456692,0,0.12598425196850394,1050.4829396325458,400234,4752.152230971129,1810570,381,2,16,1
4340,PRV56426,436,0,77,0,51,30,39,185,261,192,47,134,198,318,320,148,145,60,711,0.0,291.8119266055046,127230,3774.2201834862385,1645560,480.1559633027523,209348,2610.5733944954127,209348,73.22360814377278,1.385321100917431,0,0.0,1130.408256880734,492858,6384.793577981652,2783770,436,4,27,0
4341,PRV56427,23,0,7,0,13,6,5,11,13,11,5,5,7,17,17,8,3,2,34,0.0,454.7826086956522,10460,5432.608695652174,124950,510.7826086956522,11748,3102.608695652174,11748,71.67647409172126,1.0,0,0.0,1257.304347826087,28918,8535.217391304348,196310,23,2,10,0
4342,PRV56428,303,8,73,7,18,11,12,128,193,131,62,65,138,209,252,97,108,15,495,0.0,556.0450160771704,172930,3689.1961414791,1147340,336.540192926045,104664,1872.315112540193,104664,72.92282958199357,1.472668810289389,0,0.1382636655948553,894.6109324758843,278224,5561.511254019292,1729630,311,1,10,1
4343,PRV56430,38,0,7,0,13,4,7,14,26,16,3,11,16,31,33,16,16,4,60,0.0,292.89473684210526,11130,3361.842105263158,127750,446.10526315789474,16952,3192.3684210526317,16952,75.38536409516944,2.736842105263158,0,0.0,1325.578947368421,50372,6554.210526315789,249060,38,2,6,0
4344,PRV56432,19,6,10,6,13,8,6,15,18,16,9,11,5,20,21,11,14,4,40,0.0,2163.2,54080,5425.2,135630,982.56,24564,1482.8,24564,72.66684931506849,1.88,0,1.0,1360.56,34014,6908.0,172700,25,2,7,0
4345,PRV56433,121,0,23,0,71,15,40,50,71,45,23,36,50,88,78,34,35,11,191,0.0,326.5289256198347,39510,3592.1487603305786,434650,422.54545454545456,51128,2535.371900826446,51128,72.43831087965583,1.6694214876033058,0,0.0,1152.5454545454545,139458,6127.520661157025,741430,121,11,35,0
4346,PRV56435,256,4,45,4,48,22,18,115,155,110,40,84,114,177,201,90,111,14,429,0.0,384.7307692307692,100030,3980.230769230769,1034860,466.18461538461537,121208,1998.9615384615386,121208,71.78682824025289,1.3192307692307692,0,0.08461538461538462,960.376923076923,249698,5979.192307692308,1554590,260,2,16,1
4347,PRV56437,680,39,145,39,8,7,5,271,420,310,127,211,367,522,563,236,224,60,1173,0.0,652.712100139082,469300,3891.5855354659247,2798050,444.86787204450627,319860,2117.1210013908208,319860,72.55889267818698,1.7524339360222532,0,0.30180806675938804,1087.6077885952711,781990,6008.7065368567455,4320260,719,5,18,1
4348,PRV56438,69,64,62,63,59,30,20,47,85,63,22,49,65,98,108,42,40,15,198,0.0,6220.300751879699,827300,9900.375939849624,1316750,973.5338345864661,129480,2406.9924812030076,129480,73.49696158203729,4.097744360902255,0,2.8345864661654137,1636.3157894736842,217630,12307.368421052632,1636880,133,7,34,1
4349,PRV56439,443,0,61,0,40,27,31,142,247,164,84,114,175,335,322,173,132,47,746,0.0,304.65011286681715,134960,4960.38374717833,2197450,361.0112866817156,159928,2549.5259593679457,159928,72.62039642536875,1.670428893905192,0,0.0,1082.410835214447,479508,7509.909706546276,3326890,443,9,33,0
4350,PRV56440,89,0,17,0,16,10,11,36,57,36,22,29,48,71,71,40,24,6,147,0.0,327.5280898876405,29150,4455.730337078651,396560,360.0,32040,2022.5842696629213,32040,73.61360627982145,0.7191011235955056,0,0.0,983.0337078651686,87490,6478.314606741573,576570,89,1,8,0
4351,PRV56441,35,0,5,0,26,9,13,10,15,13,3,10,19,25,26,15,7,1,56,0.0,113.71428571428571,3980,3753.714285714286,131380,573.9428571428572,20088,1903.7142857142858,20088,72.66207436399218,1.6,0,0.0,1254.2285714285715,43898,5657.428571428572,198010,35,3,11,0
4352,PRV56442,1249,81,195,75,81,63,44,494,746,555,184,432,554,923,958,395,447,123,2074,0.0,927.9323308270676,1234150,3725.6015037593984,4955050,425.17894736842106,565488,2118.0751879699246,565488,70.41975280667421,1.7533834586466166,0,0.3473684210526316,994.8556390977444,1323158,5843.6766917293235,7772090,1330,8,56,1
4353,PRV56444,1317,0,193,0,249,111,170,491,775,571,170,412,594,927,980,461,423,108,2104,0.0,290.91875474563403,383140,3217.7069096431283,4237720,445.50341685649204,586728,2474.0242976461655,586728,72.48154897494305,1.569476082004556,0,0.0,1135.1465451784359,1494988,5691.731207289294,7496010,1317,20,87,1
4354,PRV56445,23,32,33,31,23,12,3,19,28,23,4,16,20,37,38,12,13,4,84,0.0,3922.7272727272725,215750,5744.363636363636,315940,930.8363636363637,51196,1724.7272727272727,51196,73.82689912826899,3.290909090909091,0,2.5636363636363635,1401.9272727272728,77106,7469.090909090909,410800,55,3,15,0
4355,PRV56447,170,0,27,0,20,17,17,49,89,65,12,61,69,123,131,59,33,11,281,0.0,299.2352941176471,50870,4848.117647058823,824180,508.47058823529414,86440,3108.176470588235,86440,69.64689766317485,0.9941176470588236,0,0.0,1360.9411764705883,231360,7956.294117647059,1352570,170,3,11,1
4356,PRV56448,584,0,98,0,1,1,0,258,314,241,84,192,287,396,435,205,149,61,909,0.0,340.6678082191781,198950,4835.2054794520545,2823760,427.93150684931504,249912,2656.1472602739727,249912,70.76772846687935,1.4349315068493151,0,0.0,1191.3561643835617,695752,7491.352739726028,4374950,584,4,14,0
4357,PRV56449,122,13,32,13,70,22,29,45,77,60,24,49,53,98,113,44,48,12,220,0.0,1569.4814814814815,211880,4539.555555555556,612840,536.6518518518518,72448,1848.7407407407406,72448,71.83202435312025,2.637037037037037,0,0.7703703703703704,1133.8370370370371,153068,6388.2962962962965,862420,135,6,31,0
4358,PRV56451,259,0,41,0,25,16,22,81,144,88,5,56,119,179,203,68,66,50,418,0.0,281.66023166023166,72950,3360.0,870240,584.6795366795367,151432,3190.6563706563707,151432,70.71805151531179,1.2046332046332047,0,0.0,1252.2084942084941,324322,6550.656370656371,1696620,259,3,9,0
4359,PRV56452,106,4,27,4,45,15,33,50,54,43,19,41,39,82,69,46,26,12,181,0.0,574.0909090909091,63150,2774.909090909091,305240,424.72727272727275,46720,2180.3636363636365,46720,72.77701120797012,1.3545454545454545,0,0.11818181818181818,1067.0,117370,4955.272727272727,545080,110,3,17,0
4360,PRV56453,115,0,27,0,18,11,10,45,51,23,12,18,46,72,87,24,21,12,181,0.0,378.69565217391306,43550,2391.6521739130435,275040,250.7478260869565,28836,1874.0,28836,71.8326384752829,1.2434782608695651,0,0.0,724.3130434782609,83296,4265.652173913043,490550,115,2,8,0
4361,PRV56454,159,0,40,0,37,18,26,65,83,56,19,41,69,102,111,55,51,15,262,0.0,276.1635220125786,43910,13018.11320754717,2069880,738.8679245283018,117480,1780.566037735849,117480,71.16164383561645,0.49056603773584906,0,0.0,1177.861635220126,187280,14798.67924528302,2352990,159,4,13,0
4362,PRV56455,13,0,3,0,5,3,1,4,10,5,2,3,4,8,10,5,3,1,23,0.0,373.84615384615387,4860,4601.538461538462,59820,492.9230769230769,6408,2147.6923076923076,6408,67.09146469968388,1.6153846153846154,0,0.0,1241.3846153846155,16138,6749.2307692307695,87740,13,1,3,0
4363,PRV56456,32,14,14,14,17,7,5,25,25,25,8,16,28,38,35,16,14,12,68,0.0,2493.695652173913,114710,6538.04347826087,300750,928.695652173913,42720,2437.8260869565215,42720,70.77552114353783,2.9130434782608696,0,1.6521739130434783,1622.1739130434783,74620,8975.869565217392,412890,46,2,7,0
4364,PRV56458,47,7,17,7,24,9,9,21,27,27,1,21,26,40,40,17,18,4,85,0.0,989.074074074074,53410,4150.0,224100,593.3333333333334,32040,1625.9259259259259,32040,68.46108574327752,1.2592592592592593,0,0.3333333333333333,1082.5925925925926,58460,5775.925925925926,311900,54,1,9,0
4365,PRV56461,105,10,31,10,73,15,30,52,61,50,14,33,54,79,78,38,27,8,177,0.0,1175.4782608695652,135180,3234.8695652173915,372010,436.4869565217391,50196,1934.2608695652175,50196,71.9023942823109,1.2869565217391303,0,0.4782608695652174,1077.7043478260869,123936,5169.130434782609,594450,115,8,36,0
4366,PRV56463,18,0,5,0,3,1,3,6,8,4,1,5,11,12,15,8,7,1,29,0.0,92.22222222222223,1660,1722.2222222222222,31000,296.6666666666667,5340,1738.3333333333333,5340,75.1869101978691,2.2222222222222223,0,0.0,757.2222222222222,13630,3460.5555555555557,62290,18,2,4,0
4367,PRV56464,84,0,16,0,42,16,21,28,47,25,19,25,31,58,58,28,30,7,131,0.0,177.61904761904762,14920,4626.190476190476,388600,457.7142857142857,38448,2092.0238095238096,38448,70.59468362687541,0.5595238095238095,0,0.0,997.4761904761905,83788,6718.214285714285,564330,84,6,21,0
4368,PRV56466,56,0,13,0,14,7,11,22,38,20,12,18,24,42,50,24,19,14,94,0.0,146.25,8190,5456.25,305550,495.85714285714283,27768,2022.857142857143,27768,73.77255381604697,1.0892857142857142,0,0.0,1214.0714285714287,67988,7479.107142857143,418830,56,2,7,0
4369,PRV56467,349,0,60,0,28,15,26,110,180,130,41,103,166,236,256,104,99,26,565,0.0,274.269340974212,95720,1939.7994269340975,676990,244.6189111747851,85372,2455.9598853868197,85372,71.9052086195392,1.5530085959885387,0,0.0,1016.9684813753581,354922,4395.759312320917,1534120,349,3,11,0
4370,PRV56468,29,5,12,5,18,3,9,18,24,15,5,12,19,25,28,12,10,4,52,0.0,1390.2941176470588,47270,6251.764705882353,212560,888.9411764705883,30224,3267.3529411764707,30224,73.30547945205478,2.4411764705882355,0,1.0588235294117647,1741.5882352941176,59214,9519.117647058823,323650,34,1,10,0
4371,PRV56469,95,36,52,34,74,25,32,59,82,53,26,46,56,97,96,47,46,12,195,0.0,3286.7175572519086,430560,7316.8702290076335,958510,762.7786259541984,99924,2388.0152671755727,99924,70.70774861445153,2.66412213740458,0,1.633587786259542,1458.6564885496184,191084,9704.885496183206,1271340,131,6,42,0
4372,PRV56470,32,5,11,5,13,8,9,19,24,7,7,14,18,19,27,9,9,2,66,0.0,962.4324324324324,35610,3803.2432432432433,140720,548.4324324324324,20292,1247.837837837838,20292,71.56542021473528,1.2702702702702702,0,0.6216216216216216,830.8648648648649,30742,5051.081081081081,186890,37,1,5,0
4373,PRV56471,43,0,7,0,10,6,9,22,30,15,4,23,19,37,35,7,13,3,65,0.0,243.95348837209303,10490,2217.2093023255816,95340,198.69767441860466,8544,2661.860465116279,8544,77.35896782414783,2.395348837209302,0,0.0,926.3720930232558,39834,4879.069767441861,209800,43,1,4,0
